0	0
1	0
2	0
3	0
4	0
5	0
6	0
7	0
8	0
9	0
10	0
11	0
12	0
13	0
14	0
15	0
16	0
17	0
18	0
19	0
20	0
21	0
22	0
23	0
24	0
25	0
26	0
27	0
28	0
29	0
30	0
31	0
32	0
33	0
34	0
35	0
36	0
37	0
38	0
39	0
40	0
41	0
42	0
43	0
44	0
45	0
46	0
47	0
48	0
49	0
50	0
51	0
52	0
53	0
54	0
55	0
56	0
57	0
58	0
59	0
60	0
61	0
62	0
63	0
64	0
65	0
66	0
67	0
68	0
69	0
70	0
71	0
72	0
73	0
74	0
75	0
76	0
77	0
78	0
79	0
80	0
81	0
82	0
83	0
84	0
85	0
86	0
87	0
88	0
89	0
90	0
91	0
92	0
93	0
94	0
95	0
96	0
97	0
98	0
99	0
100	0
101	0
102	0
103	0
104	0
105	0
106	1
107	0
108	0
109	0
110	0
111	0
112	0
113	0
114	0
115	1
116	0
117	0
118	0
119	0
120	0
121	0
122	1
123	1
124	0
125	0
126	0
127	2
128	4
129	5
130	12
131	17
132	17
133	70
134	132
135	173
136	195
137	222
138	210
139	194
140	246
141	236
142	206
143	218
144	237
145	209
146	227
147	246
148	241
149	222
150	255
151	240
152	258
153	301
154	278
155	303
156	286
157	285
158	290
159	305
160	341
161	324
162	329
163	334
164	332
165	387
166	371
167	397
168	380
169	407
170	409
171	447
172	445
173	473
174	454
175	485
176	493
177	547
178	564
179	560
180	593
181	657
182	682
183	620
184	722
185	801
186	738
187	825
188	824
189	803
190	875
191	1024
192	966
193	1039
194	1098
195	1156
196	1203
197	1234
198	1339
199	1288
200	1391
201	1476
202	1555
203	1560
204	1629
205	1738
206	1754
207	1793
208	1867
209	1992
210	2023
211	2095
212	2045
213	2081
214	2174
215	2259
216	2232
217	2213
218	2307
219	2296
220	2317
221	2175
222	2231
223	2419
224	2248
225	2226
226	2285
227	2232
228	2169
229	2139
230	2137
231	2121
232	2085
233	2024
234	1952
235	1874
236	1939
237	1820
238	1770
239	1788
240	1721
241	1674
242	1623
243	1495
244	1528
245	1422
246	1415
247	1387
248	1312
249	1372
250	1306
251	1265
252	1254
253	1170
254	1134
255	1093
256	1024
257	1024
258	1003
259	966
260	982
261	905
262	911
263	863
264	827
265	840
266	756
267	740
268	768
269	741
270	677
271	671
272	606
273	621
274	627
275	558
276	551
277	556
278	551
279	508
280	507
281	449
282	461
283	468
284	434
285	422
286	366
287	365
288	382
289	325
290	340
291	358
292	339
293	330
294	306
295	284
296	270
297	261
298	272
299	248
300	241
301	265
302	264
303	245
304	250
305	223
306	279
307	243
308	217
309	238
310	254
311	255
312	248
313	210
314	231
315	213
316	240
317	237
318	213
319	228
320	220
321	253
322	223
323	222
324	227
325	227
326	227
327	249
328	208
329	227
330	249
331	227
332	251
333	227
334	224
335	249
336	225
337	253
338	215
339	262
340	235
341	244
342	239
343	247
344	270
345	233
346	253
347	250
348	262
349	218
350	267
351	254
352	244
353	262
354	219
355	241
356	247
357	283
358	261
359	271
360	306
361	261
362	274
363	248
364	260
365	279
366	268
367	273
368	266
369	248
370	233
371	263
372	281
373	252
374	276
375	294
376	299
377	267
378	252
379	279
380	288
381	303
382	291
383	249
384	257
385	314
386	321
387	305
388	315
389	304
390	305
391	294
392	334
393	322
394	329
395	346
396	320
397	357
398	341
399	340
400	337
401	354
402	337
403	344
404	355
405	363
406	359
407	313
408	371
409	369
410	398
411	384
412	364
413	359
414	394
415	379
416	400
417	377
418	373
419	408
420	395
421	392
422	388
423	397
424	433
425	371
426	362
427	354
428	418
429	373
430	366
431	418
432	400
433	421
434	389
435	399
436	420
437	415
438	398
439	398
440	427
441	403
442	409
443	402
444	406
445	430
446	381
447	428
448	402
449	426
450	430
451	399
452	420
453	419
454	410
455	438
456	400
457	417
458	436
459	448
460	411
461	434
462	391
463	425
464	369
465	377
466	379
467	442
468	427
469	418
470	391
471	371
472	426
473	436
474	406
475	404
476	422
477	464
478	422
479	436
480	409
481	422
482	420
483	442
484	443
485	461
486	438
487	445
488	411
489	453
490	438
491	423
492	424
493	436
494	438
495	457
496	429
497	440
498	425
499	418
500	412
501	443
502	445
503	487
504	421
505	391
506	458
507	428
508	415
509	425
510	449
511	422
512	469
513	473
514	424
515	459
516	494
