0	0
1	0
2	0
3	0
4	0
5	0
6	0
7	0
8	0
9	0
10	0
11	0
12	0
13	0
14	0
15	0
16	0
17	0
18	0
19	0
20	0
21	0
22	0
23	0
24	0
25	0
26	0
27	0
28	0
29	0
30	0
31	0
32	0
33	0
34	0
35	0
36	0
37	0
38	0
39	0
40	0
41	0
42	0
43	0
44	0
45	0
46	0
47	0
48	0
49	0
50	0
51	0
52	0
53	0
54	0
55	0
56	0
57	0
58	0
59	0
60	0
61	0
62	0
63	0
64	0
65	0
66	0
67	0
68	0
69	0
70	0
71	0
72	0
73	0
74	0
75	0
76	0
77	0
78	0
79	0
80	0
81	0
82	0
83	0
84	0
85	0
86	0
87	0
88	0
89	0
90	0
91	0
92	0
93	0
94	0
95	0
96	0
97	0
98	0
99	0
100	0
101	0
102	0
103	0
104	0
105	0
106	0
107	0
108	0
109	0
110	0
111	0
112	0
113	0
114	0
115	0
116	0
117	0
118	0
119	0
120	0
121	0
122	0
123	0
124	0
125	0
126	0
127	0
128	0
129	0
130	0
131	0
132	0
133	2
134	10
135	39
136	52
137	75
138	67
139	77
140	67
141	85
142	68
143	60
144	63
145	65
146	72
147	63
148	77
149	73
150	73
151	55
152	73
153	55
154	61
155	68
156	68
157	49
158	73
159	77
160	63
161	64
162	81
163	81
164	56
165	50
166	73
167	79
168	50
169	64
170	66
171	59
172	66
173	58
174	63
175	63
176	66
177	68
178	64
179	60
180	59
181	77
182	69
183	75
184	71
185	73
186	66
187	70
188	71
189	75
190	65
191	67
192	57
193	67
194	62
195	75
196	63
197	60
198	65
199	66
200	67
201	82
202	56
203	70
204	87
205	53
206	51
207	67
208	55
209	69
210	75
211	66
212	71
213	55
214	70
215	61
216	75
217	73
218	81
219	80
220	81
221	85
222	96
223	102
224	85
225	72
226	65
227	68
228	68
229	57
230	65
231	67
232	71
233	75
234	64
235	61
236	66
237	71
238	59
239	47
240	70
241	50
242	60
243	48
244	62
245	54
246	49
247	57
248	59
249	61
250	58
251	51
252	70
253	85
254	70
255	62
256	73
257	73
258	80
259	71
260	65
261	68
262	67
263	50
264	70
265	61
266	70
267	70
268	67
269	63
270	64
271	77
272	75
273	70
274	69
275	69
276	72
277	64
278	61
279	53
280	70
281	72
282	77
283	65
284	77
285	75
286	60
287	72
288	59
289	77
290	67
291	63
292	80
293	71
294	57
295	65
296	71
297	70
298	65
299	63
300	79
301	71
302	72
303	70
304	85
305	88
306	82
307	85
308	100
309	108
310	100
311	91
312	82
313	106
314	86
315	70
316	84
317	90
318	50
319	75
320	81
321	79
322	63
323	84
324	91
325	83
326	66
327	80
328	77
329	73
330	66
331	62
332	67
333	84
334	78
335	64
336	90
337	74
338	58
339	77
340	78
341	69
342	82
343	74
344	83
345	94
346	71
347	98
348	84
349	84
350	80
351	86
352	91
353	80
354	115
355	126
356	173
357	220
358	240
359	270
360	231
361	234
362	185
363	187
364	158
365	148
366	182
367	207
368	322
369	339
370	386
371	380
372	394
373	305
374	271
375	178
376	145
377	88
378	94
379	97
380	102
381	73
382	99
383	84
384	85
385	79
386	90
387	84
388	75
389	70
390	60
391	71
392	87
393	74
394	72
395	70
396	80
397	71
398	73
399	66
400	65
401	73
402	71
403	79
404	66
405	68
406	83
407	78
408	74
409	78
410	69
411	65
412	53
413	65
414	90
415	87
416	98
417	98
418	150
419	149
420	184
421	212
422	244
423	242
424	187
425	169
426	138
427	109
428	99
429	92
430	84
431	81
432	105
433	96
434	99
435	102
436	124
437	128
438	104
439	101
440	87
441	59
442	77
443	54
444	68
445	75
446	67
447	68
448	71
449	81
450	76
451	60
452	75
453	55
454	59
455	64
456	53
457	65
458	91
459	91
460	96
461	136
462	128
463	152
464	145
465	154
466	109
467	104
468	86
469	72
470	66
471	56
472	65
473	48
474	68
475	50
476	55
477	61
478	68
479	63
480	61
481	51
482	70
483	64
484	48
485	54
486	54
487	55
488	50
489	57
490	61
491	71
492	71
493	48
494	75
495	58
496	59
497	71
498	54
499	52
500	71
501	58
502	59
503	58
504	80
505	48
506	50
507	58
508	49
509	72
510	51
511	60
512	52
513	54
514	52
515	45
516	59
517	66
518	45
519	59
520	64
521	61
522	63
523	58
524	70
525	66
526	59
527	52
528	54
529	53
530	47
531	53
532	59
533	64
